# TOPAS Version: 3.7
# Parameter File: TestingDose9.txt
# Results for scorer TestingDose9_Lung
# Scored in component: Lung
# X in 50 bins of 0.1 cm
# Y in 50 bins of 0.1 cm
# Z in 10 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 3, 9, 3.88352194846675e-09, 6.723828060118954e-13
0, 4, 0, 1.315825937098225e-08, 1.804793990094358e-12
0, 4, 1, 1.092705037564201e-08, 2.436889044664808e-12
0, 4, 2, 1.037350561006178e-08, 1.752200973360295e-12
0, 4, 3, 2.671254106800802e-09, 8.447246205487004e-13
0, 4, 4, 5.675542258387622e-09, 1.065125846789488e-12
0, 4, 5, 8.254248839989486e-09, 1.587610439544361e-12
0, 4, 6, 1.847144126543299e-08, 2.366048888912765e-12
0, 4, 7, 5.558807192329596e-09, 1.030865224332552e-12
0, 4, 8, 4.00007005296743e-09, 1.203318069147165e-12
0, 4, 9, 1.056390352971448e-08, 1.650036769862625e-12
0, 5, 0, 7.884470853980474e-09, 1.724237951563573e-12
0, 5, 1, 3.406543935824402e-09, 9.4888023356698e-13
0, 5, 2, 2.701730394960578e-09, 6.906509418067932e-13
0, 5, 3, 6.055411727601268e-09, 1.088972102979032e-12
0, 5, 4, 2.983054159244602e-08, 3.19216616607294e-12
0, 5, 5, 9.91730697563753e-09, 1.787286340178289e-12
0, 5, 6, 6.837249433289116e-09, 1.619781317600718e-12
0, 5, 7, 2.646285857110797e-08, 3.059342069241506e-12
0, 5, 8, 1.257684179023499e-08, 2.002254727934712e-12
0, 5, 9, 1.036033481227605e-08, 2.037280147110694e-12
0, 6, 0, 2.305313984152235e-08, 2.619452597116841e-12
0, 6, 1, 8.59052562418583e-09, 1.820932845471553e-12
0, 6, 2, 7.995017092810031e-09, 1.469371095794882e-12
0, 6, 3, 1.633597968009326e-08, 2.046437433310331e-12
0, 6, 4, 5.436863403929237e-09, 1.111743874854961e-12
0, 6, 5, 9.256116761946487e-09, 1.776743477988537e-12
0, 6, 6, 1.613607913952819e-08, 2.510906674259747e-12
0, 6, 7, 1.457063714127571e-08, 2.274874700837118e-12
0, 6, 8, 2.552079214623859e-09, 6.432358653794216e-13
0, 6, 9, 7.952773550812253e-09, 1.270883728950697e-12
0, 7, 0, 1.468115229386058e-08, 1.977591035244796e-12
0, 7, 1, 1.898686541323968e-08, 3.656517525582991e-12
0, 7, 2, 9.232020481420022e-09, 1.425313717337504e-12
0, 7, 3, 1.163154195182869e-08, 1.892668741404944e-12
0, 7, 4, 5.847553996574106e-09, 1.269628324434659e-12
0, 7, 5, 7.707228633080376e-09, 1.517938653826291e-12
0, 7, 6, 7.241281352321494e-09, 1.2776383797977e-12
0, 7, 7, 6.600080038055012e-09, 1.460939686858931e-12
0, 7, 8, 1.12457643197672e-08, 1.841325042175162e-12
0, 7, 9, 8.251733518704896e-09, 1.455904789501592e-12
0, 8, 0, 1.168232355297505e-08, 1.442766727785378e-12
0, 8, 1, 4.5888821631479e-09, 1.344871259674591e-12
0, 8, 2, 7.678675473243857e-10, 2.139638492188461e-13
0, 8, 3, 9.644534948449746e-09, 1.591993806487838e-12
0, 8, 4, 1.177273389885158e-08, 2.010952966085273e-12
0, 8, 5, 4.710564827092867e-09, 1.237391285971627e-12
0, 8, 6, 3.446637109050243e-08, 6.180774949627498e-12
0, 8, 7, 2.375938557008794e-08, 2.599098094065139e-12
0, 8, 8, 3.479257992822227e-09, 5.348287420474015e-13
0, 8, 9, 8.580148147530053e-09, 1.458330328947678e-12
0, 9, 0, 3.78290998526154e-09, 8.395541759498088e-13
0, 9, 1, 1.560473705808363e-08, 2.470357005637503e-12
0, 9, 2, 8.509226212538579e-09, 1.659780488019288e-12
0, 9, 3, 7.211853780830779e-09, 1.623118576304824e-12
0, 9, 4, 1.472507893396369e-08, 2.169752065167205e-12
0, 9, 5, 1.621943113150337e-08, 2.370767882387991e-12
0, 9, 6, 1.208216460213407e-08, 2.091227028070024e-12
0, 9, 7, 9.552464597106791e-09, 1.697370488326785e-12
0, 9, 8, 2.551164435260489e-08, 3.090049761684475e-12
0, 9, 9, 3.987458363496899e-09, 9.180645738123177e-13
0, 10, 0, 1.569041430116158e-08, 2.397751861597585e-12
0, 10, 1, 4.475724679764426e-09, 9.666154663473285e-13
0, 10, 2, 1.031957630459601e-08, 1.999837742404276e-12
0, 10, 3, 1.828648166224411e-08, 2.646190437870128e-12
0, 10, 4, 9.645264142932319e-09, 1.540649477190516e-12
0, 10, 5, 6.718385403559068e-09, 1.399105242788441e-12
0, 10, 6, 8.683557872757319e-09, 1.688061726260219e-12
0, 10, 7, 2.615918814896645e-09, 7.097552771020594e-13
0, 10, 8, 1.650070657888136e-08, 2.160230126591688e-12
0, 10, 9, 2.328981274501984e-08, 4.094253442728852e-12
0, 11, 0, 8.953143115775219e-09, 1.586523417273776e-12
0, 11, 1, 1.043751307605589e-08, 2.199685786547244e-12
0, 11, 2, 9.10139630327933e-10, 2.611240821243069e-13
0, 11, 3, 3.968231254702914e-08, 6.153387034296345e-12
0, 11, 4, 1.500421653588546e-08, 2.212619119643383e-12
0, 11, 5, 9.560864988600315e-09, 1.939520394398735e-12
0, 11, 6, 2.067588589227398e-08, 2.639194270969364e-12
0, 11, 7, 2.022852108041207e-08, 3.950564150468188e-12
0, 11, 8, 7.928750989094624e-09, 1.31236941739369e-12
0, 11, 9, 6.220516990396163e-09, 1.067135019768252e-12
0, 12, 0, 8.768957115989906e-09, 1.735043497189486e-12
0, 12, 1, 3.549951088643866e-08, 4.464827239592129e-12
0, 12, 2, 1.101149216253816e-08, 2.181368947373342e-12
0, 12, 3, 2.044853175675598e-08, 2.563236553889022e-12
0, 12, 4, 1.766387747181852e-08, 2.389629254226065e-12
0, 12, 5, 5.545089276637327e-09, 1.373221812652639e-12
0, 12, 6, 1.390763237907322e-08, 1.794207878981138e-12
0, 12, 7, 9.282983270963996e-09, 1.434753137467312e-12
0, 12, 8, 1.065438937075669e-08, 1.948184599144096e-12
0, 12, 9, 1.89377686865555e-08, 2.275848844935496e-12
0, 13, 0, 5.42041656004244e-09, 1.217513100478789e-12
0, 13, 1, 1.03023038988681e-08, 1.658933151065316e-12
0, 13, 2, 6.744692582216771e-10, 2.13285877866704e-13
0, 13, 3, 2.485249517292232e-08, 2.967388551708758e-12
0, 13, 4, 1.256295689699982e-08, 1.750814815875476e-12
0, 13, 5, 1.278869010690187e-08, 1.976663933754672e-12
0, 13, 6, 3.58127358879301e-08, 3.479745696681714e-12
0, 13, 7, 1.291622186982977e-08, 2.064750762491798e-12
0, 13, 8, 1.509279279332532e-08, 2.139304031141332e-12
0, 13, 9, 1.693292617233055e-08, 2.306748463498671e-12
0, 14, 0, 1.927721804406701e-08, 3.471576960066419e-12
0, 14, 1, 1.305140706620023e-08, 2.125127990586019e-12
0, 14, 2, 1.206806654607817e-08, 1.82580795285295e-12
0, 14, 3, 1.418911210748774e-08, 1.937098551488902e-12
0, 14, 4, 8.729431399956411e-09, 1.383992053124953e-12
0, 14, 5, 2.643693264303693e-09, 8.360090733008456e-13
0, 14, 6, 1.75112369049657e-08, 2.33144187960882e-12
0, 14, 7, 1.681631900396496e-08, 2.518195892937137e-12
0, 14, 8, 2.083741357239433e-08, 2.416418275269792e-12
0, 14, 9, 7.563044635006122e-10, 2.39164440189394e-13
0, 15, 0, 2.530090981167632e-08, 4.818846653181676e-12
0, 15, 1, 2.663505149769207e-08, 3.66646517409537e-12
0, 15, 2, 2.414445710030577e-08, 3.823723681224521e-12
0, 15, 3, 1.45261962458676e-08, 1.913995089274088e-12
0, 15, 4, 9.33930532909244e-09, 1.549621736436632e-12
0, 15, 5, 1.007427652410797e-08, 1.537270212260279e-12
0, 15, 6, 3.580800100877468e-09, 9.273696935922215e-13
0, 15, 7, 2.819271749388008e-08, 4.24536355530736e-12
0, 15, 8, 1.830691154225406e-08, 2.623984674809949e-12
0, 15, 9, 1.126350746005755e-08, 1.76745298779955e-12
0, 16, 0, 1.939601368405874e-08, 2.719883391999425e-12
0, 16, 1, 1.852543718428024e-08, 2.557947847420799e-12
0, 16, 2, 9.235320952427628e-09, 1.620589629016138e-12
0, 16, 3, 2.916811325803792e-08, 5.580733912972155e-12
0, 16, 4, 2.282685862553535e-08, 2.775847269958174e-12
0, 16, 5, 1.036020336186994e-08, 1.451188634502101e-12
0, 16, 6, 1.006914907009104e-08, 1.505728936588162e-12
0, 16, 7, 2.95970910002552e-08, 4.009110718168493e-12
0, 16, 8, 3.981815055453808e-08, 5.296919153593785e-12
0, 16, 9, 4.828048627558701e-09, 1.050517263167864e-12
0, 17, 0, 1.245122138726629e-08, 1.66358942263881e-12
0, 17, 1, 1.472032451488303e-08, 2.227783954400007e-12
0, 17, 2, 1.680909300638689e-09, 3.361534518389526e-13
0, 17, 3, 1.068743227250479e-08, 2.689759411926992e-12
0, 17, 4, 2.456416758889191e-08, 4.238397976919447e-12
0, 17, 5, 1.129428284230016e-08, 2.157901052019718e-12
0, 17, 6, 2.079370453600404e-08, 2.27827409299881e-12
0, 17, 7, 1.344573430372975e-08, 1.777865951143644e-12
0, 17, 8, 1.954154882355397e-08, 2.537167302228524e-12
0, 17, 9, 4.320136426372301e-08, 6.556066243686044e-12
0, 18, 0, 1.513940262043434e-08, 2.3313943244542e-12
0, 18, 1, 7.461687268062178e-09, 1.370780951136519e-12
0, 18, 2, 2.343966265527797e-08, 2.84531490000223e-12
0, 18, 3, 2.101300644596904e-08, 2.537577367023988e-12
0, 18, 4, 1.668493965212292e-08, 2.452402612644582e-12
0, 18, 5, 3.639915391318027e-08, 5.581006500385957e-12
0, 18, 6, 9.527079569693342e-09, 1.514691659410067e-12
0, 18, 7, 1.178129238610381e-08, 1.988544983102612e-12
0, 18, 8, 2.634767604092758e-08, 2.888505428908132e-12
0, 18, 9, 2.089574913100023e-08, 2.497440153350588e-12
0, 19, 0, 1.267983495978342e-08, 1.752311701864127e-12
0, 19, 1, 1.150371353730861e-08, 2.097097486686379e-12
0, 19, 2, 2.079039163049856e-08, 2.732823687082012e-12
0, 19, 3, 1.280290184979549e-08, 2.040175814963014e-12
0, 19, 4, 1.73376104584122e-08, 2.245787843751834e-12
0, 19, 5, 1.277134931143564e-08, 1.861768355408261e-12
0, 19, 6, 1.499653734526873e-08, 1.823659454385668e-12
0, 19, 7, 1.453302456155825e-08, 2.189474551167006e-12
0, 19, 8, 2.449425728912047e-08, 2.932531460065e-12
0, 19, 9, 1.242334057849348e-08, 1.885206799616883e-12
0, 20, 0, 1.957714701461555e-08, 2.458581768925058e-12
0, 20, 1, 2.716995872731331e-08, 5.684001573249568e-12
0, 20, 2, 1.17066401017496e-08, 1.793008177274313e-12
0, 20, 3, 1.401234150932851e-08, 1.914767827590343e-12
0, 20, 4, 1.608395017171915e-08, 2.080112424386089e-12
0, 20, 5, 3.271044102248766e-09, 7.065132778385343e-13
0, 20, 6, 1.533113724860868e-08, 2.091556562822498e-12
0, 20, 7, 1.903997315366723e-08, 2.416749776919272e-12
0, 20, 8, 3.731051378963457e-08, 5.354328942528329e-12
0, 20, 9, 3.327095043914596e-09, 6.351951739761689e-13
0, 21, 0, 1.340894062451525e-08, 1.995451096484065e-12
0, 21, 1, 2.236643936726068e-08, 2.650100740394491e-12
0, 21, 2, 2.757237993478157e-09, 4.329185008646048e-13
0, 21, 3, 1.692967011024393e-08, 2.114528932439952e-12
0, 21, 4, 1.38749358669088e-08, 2.311486733212973e-12
0, 21, 5, 8.907516502176804e-09, 1.353007382149077e-12
0, 21, 6, 1.312234942929535e-08, 2.198844758226863e-12
0, 21, 7, 4.305930190184881e-08, 5.683330564873795e-12
0, 21, 8, 1.009402250673475e-08, 2.121039608747221e-12
0, 21, 9, 1.191227383401383e-08, 1.463057074101534e-12
0, 22, 0, 1.078037481505589e-08, 1.491369789992243e-12
0, 22, 1, 1.166215302106366e-08, 2.167906820257689e-12
0, 22, 2, 6.372751215621975e-09, 1.535558113820074e-12
0, 22, 3, 1.133206062320369e-08, 1.842395174731183e-12
0, 22, 4, 1.204808963706228e-08, 1.972603438169e-12
0, 22, 5, 2.536670073993719e-08, 3.038789761767331e-12
0, 22, 6, 3.328908348976256e-08, 3.349026679618248e-12
0, 22, 7, 7.714409555603652e-09, 1.403185727581841e-12
0, 22, 8, 1.920927417131679e-08, 2.733565238677735e-12
0, 22, 9, 2.522142672489736e-08, 3.918310420970903e-12
0, 23, 0, 1.61729456493731e-08, 2.609615245303617e-12
0, 23, 1, 7.116857769773333e-09, 1.561490982629595e-12
0, 23, 2, 4.181998747299076e-09, 6.64295625135272e-13
0, 23, 3, 6.783597683579501e-09, 1.036093138549218e-12
0, 23, 4, 1.707127061933988e-08, 2.081485007497831e-12
0, 23, 5, 1.523848425222241e-08, 2.107771790615326e-12
0, 23, 6, 2.791827569126326e-08, 3.994367757496954e-12
0, 23, 7, 1.82110628799137e-08, 2.412603843495905e-12
0, 23, 8, 3.17625148404943e-09, 5.817663328883735e-13
0, 23, 9, 1.609217292752874e-08, 2.139448003380652e-12
0, 24, 0, 8.020685449139364e-09, 1.22662871439838e-12
0, 24, 1, 1.903392643498591e-08, 2.684381484689898e-12
0, 24, 2, 1.076435474089976e-08, 1.968305257774356e-12
0, 24, 3, 1.392814219514094e-08, 2.213317099195924e-12
0, 24, 4, 2.664798515183975e-08, 3.207292502950533e-12
0, 24, 5, 1.389128456708022e-08, 1.800636702985766e-12
0, 24, 6, 2.208592420060995e-08, 2.659464873096509e-12
0, 24, 7, 3.88277214824484e-08, 5.886229963962023e-12
0, 24, 8, 7.336077967323718e-09, 1.252832188370034e-12
0, 24, 9, 1.228547308329553e-08, 1.659312483048789e-12
0, 25, 0, 1.880387578978571e-08, 2.676435775758876e-12
0, 25, 1, 9.068502393461131e-09, 1.566663839640431e-12
0, 25, 2, 2.01886045658739e-08, 2.981814326970587e-12
0, 25, 3, 1.834301066594435e-08, 3.642377738111549e-12
0, 25, 4, 1.64851314821135e-08, 1.817548308125591e-12
0, 25, 5, 1.644720981630599e-08, 2.280135251610661e-12
0, 25, 6, 1.568119856187877e-08, 1.869126715145973e-12
0, 25, 7, 2.238782315089338e-08, 2.572553032021798e-12
0, 25, 8, 3.591065222963152e-08, 6.777693650658066e-12
0, 25, 9, 2.531699294650025e-08, 3.545805968016812e-12
0, 26, 0, 2.328149228958409e-08, 2.709516740107491e-12
0, 26, 1, 2.36126727060082e-08, 3.246402152656571e-12
0, 26, 2, 1.705133634288813e-08, 2.644176627113733e-12
0, 26, 3, 2.363229967272673e-08, 2.812786224359131e-12
0, 26, 4, 1.498292689916525e-08, 2.305829370017194e-12
0, 26, 5, 1.822088790959242e-08, 2.563456181038756e-12
0, 26, 6, 3.642019308358613e-08, 3.895039040438322e-12
0, 26, 7, 1.78753740698312e-08, 2.682753752993334e-12
0, 26, 8, 2.391216114006056e-08, 2.860793806338181e-12
0, 26, 9, 5.605728858881776e-08, 6.494613853552639e-12
0, 27, 0, 2.530727449823189e-08, 2.790394319018141e-12
0, 27, 1, 1.870522403635277e-08, 2.524500541054234e-12
0, 27, 2, 1.835676499695182e-08, 2.49284300679567e-12
0, 27, 3, 1.156213969011333e-08, 3.030855689020045e-12
0, 27, 4, 9.826311320182413e-09, 1.981138116126524e-12
0, 27, 5, 1.419172601657692e-08, 2.2070263187054e-12
0, 27, 6, 1.087755396866896e-08, 1.772320135945695e-12
0, 27, 7, 3.946888682548888e-08, 6.859523573450939e-12
0, 27, 8, 1.797746485010521e-08, 2.487394493888755e-12
0, 27, 9, 1.883931410873174e-08, 2.291422923783994e-12
0, 28, 0, 2.890055839088745e-08, 3.131057453170788e-12
0, 28, 1, 6.650470840696698e-09, 1.383396414354372e-12
0, 28, 2, 2.331121962129146e-08, 2.822249411017384e-12
0, 28, 3, 1.291236095823933e-08, 1.696002180786965e-12
0, 28, 4, 2.439690049982346e-08, 3.91775568323359e-12
0, 28, 5, 3.488462141376658e-08, 5.491993932066515e-12
0, 28, 6, 3.113405711019368e-08, 4.302327414464267e-12
0, 28, 7, 1.057841370055712e-08, 1.708212099226391e-12
0, 28, 8, 8.388356675936848e-09, 1.281566370479163e-12
0, 28, 9, 1.197974253130951e-08, 1.70742534084631e-12
0, 29, 0, 2.80161973620352e-08, 3.348467574285797e-12
0, 29, 1, 1.844932029371193e-08, 2.66242261086218e-12
0, 29, 2, 2.593135128847734e-08, 5.669719187745449e-12
0, 29, 3, 1.126570214893263e-08, 1.889498178829474e-12
0, 29, 4, 2.128184029004387e-08, 2.777462628429744e-12
0, 29, 5, 2.766456042024856e-08, 5.858572832334127e-12
0, 29, 6, 4.598326341920256e-08, 5.675050657233557e-12
0, 29, 7, 1.298367635627073e-08, 1.651619839725324e-12
0, 29, 8, 5.266567271178246e-08, 5.108746083413867e-12
0, 29, 9, 1.259676540854571e-08, 1.755784181961245e-12
0, 30, 0, 1.589491027687018e-08, 2.41681700617477e-12
0, 30, 1, 8.962328656991758e-09, 1.512898711625993e-12
0, 30, 2, 4.45177938956931e-08, 4.477964333634455e-12
0, 30, 3, 1.676384719928592e-08, 2.320583624750522e-12
0, 30, 4, 4.060568059571779e-08, 5.651428499675896e-12
0, 30, 5, 2.465304582699446e-08, 3.0794539431251e-12
0, 30, 6, 3.558612604592781e-08, 3.72885240302197e-12
0, 30, 7, 2.529261067252264e-08, 4.402388304594383e-12
0, 30, 8, 6.862761470216583e-09, 1.687116184820179e-12
0, 30, 9, 2.236275875588944e-08, 2.021618983872882e-12
0, 31, 0, 1.955515394058693e-08, 2.773386795660314e-12
0, 31, 1, 9.426854852279121e-09, 1.585685947856027e-12
0, 31, 2, 1.234281921114189e-08, 2.148023725084658e-12
0, 31, 3, 3.071199827786586e-08, 3.082564450756072e-12
0, 31, 4, 5.990975271430443e-09, 1.073059747794761e-12
0, 31, 5, 1.643061509071231e-08, 2.283091496482759e-12
0, 31, 6, 1.475430888575602e-08, 2.301455363618046e-12
0, 31, 7, 7.853809158575586e-09, 1.802621823960345e-12
0, 31, 8, 1.589026510373515e-08, 2.444014700056244e-12
0, 31, 9, 1.506336744228065e-08, 2.12064098361296e-12
0, 32, 0, 1.59655009213111e-08, 2.413365246721181e-12
0, 32, 1, 3.142368498743053e-08, 5.67457217742238e-12
0, 32, 2, 3.827868866324025e-08, 4.204367559278619e-12
0, 32, 3, 1.800339255453309e-08, 2.530273173794872e-12
0, 32, 4, 8.456692235370156e-09, 1.137094780293226e-12
0, 32, 5, 1.039563635174545e-08, 1.494797075964083e-12
0, 32, 6, 2.603775506315742e-08, 2.95673589048461e-12
0, 32, 7, 2.512163987944405e-08, 3.012784614776329e-12
0, 32, 8, 2.215737637811799e-08, 2.54844464109352e-12
0, 32, 9, 1.554460027364257e-08, 3.358598345386354e-12
0, 33, 0, 4.280537169165655e-08, 6.243330681338754e-12
0, 33, 1, 1.568310636912429e-08, 2.114901939252559e-12
0, 33, 2, 1.779203273599705e-08, 2.303150358494505e-12
0, 33, 3, 1.527378046262129e-08, 2.442731248546632e-12
0, 33, 4, 2.424688894109295e-08, 2.81024353966065e-12
0, 33, 5, 1.714085762216655e-08, 2.289615528057368e-12
0, 33, 6, 8.263858930490642e-09, 1.806305600780836e-12
0, 33, 7, 1.958366269150247e-08, 2.130177504903087e-12
0, 33, 8, 1.774155933276234e-08, 2.750736550608444e-12
0, 33, 9, 1.62566724526414e-08, 2.156036432402423e-12
0, 34, 0, 3.254156411003351e-08, 4.589733571689068e-12
0, 34, 1, 1.0501592484502e-08, 1.889927272278523e-12
0, 34, 2, 1.159609741563372e-08, 1.608008005100014e-12
0, 34, 3, 1.730196430571596e-08, 2.21563434390222e-12
0, 34, 4, 8.38831937244322e-09, 1.578915790323273e-12
0, 34, 5, 1.540319516379896e-08, 2.322589871331899e-12
0, 34, 6, 2.866294579462192e-08, 3.829361950897027e-12
0, 34, 7, 3.68499861735927e-08, 4.115614840365436e-12
0, 34, 8, 1.861146259329871e-08, 2.260932916971773e-12
0, 34, 9, 1.703447338741171e-08, 2.331374462316215e-12
0, 35, 0, 1.665018700691689e-08, 2.155119960353165e-12
0, 35, 1, 3.691906158564962e-08, 6.204308192332596e-12
0, 35, 2, 2.10762269858833e-08, 4.84053419938566e-12
0, 35, 3, 2.444551938651784e-08, 2.658848492249929e-12
0, 35, 4, 1.778028213550442e-08, 2.294282285046923e-12
0, 35, 5, 1.356809065100606e-08, 1.671985813583644e-12
0, 35, 6, 2.358049222550562e-08, 2.920557485657791e-12
0, 35, 7, 7.781520316996193e-09, 1.521644178332031e-12
0, 35, 8, 1.899739743294049e-08, 2.662303426160711e-12
0, 35, 9, 5.377248868398965e-08, 8.113055802273554e-12
0, 36, 0, 4.629704175584948e-09, 1.464040776759717e-12
0, 36, 1, 1.355936962710302e-08, 2.088325304291196e-12
0, 36, 2, 1.579141795104988e-08, 2.233581527886158e-12
0, 36, 3, 6.054705181668396e-09, 1.239022212433176e-12
0, 36, 4, 3.642293933125984e-08, 5.109685578874484e-12
0, 36, 5, 2.187453596036448e-08, 2.892564301000737e-12
0, 36, 6, 2.509280072615638e-08, 4.015585673894369e-12
0, 36, 7, 1.935001270325643e-09, 4.077502431594495e-13
0, 36, 8, 1.608201571912105e-08, 2.106112589977751e-12
0, 36, 9, 3.979889484639898e-08, 5.466993426914713e-12
0, 37, 0, 1.271864125129696e-08, 2.144445638723042e-12
0, 37, 1, 1.304916175115522e-08, 2.120809799025713e-12
0, 37, 2, 8.103669735248786e-09, 1.881699585471946e-12
0, 37, 3, 4.162124256357203e-10, 9.650940195391404e-14
0, 37, 4, 2.23344436278694e-08, 3.857755289617819e-12
0, 37, 5, 1.411492700498229e-08, 2.157383061512905e-12
0, 37, 6, 2.318907021958694e-08, 4.435580632874304e-12
0, 37, 7, 1.751170231045762e-08, 2.562947683127219e-12
0, 37, 8, 5.474376951752902e-09, 1.229849710587271e-12
0, 37, 9, 1.29766144496557e-08, 2.077435993131266e-12
0, 38, 0, 3.336900178396718e-08, 3.618137268553047e-12
0, 38, 1, 2.637259299831385e-08, 4.252008026159834e-12
0, 38, 2, 1.83690271882142e-08, 2.596151327474703e-12
0, 38, 3, 3.87922982625355e-09, 6.987734263801858e-13
0, 38, 4, 1.753970657603077e-08, 2.136273512173478e-12
0, 38, 5, 1.151509909647075e-08, 2.119187995258294e-12
0, 38, 6, 1.536452387540521e-08, 2.154977508090844e-12
0, 38, 7, 1.363378832053286e-08, 1.871525292136253e-12
0, 38, 8, 3.39290338047249e-08, 5.83739181176204e-12
0, 38, 9, 2.396651943570305e-08, 5.451872957762563e-12
0, 39, 0, 2.951885313962066e-08, 3.534295529028417e-12
0, 39, 1, 1.895449130984161e-08, 2.364521421056532e-12
0, 39, 2, 9.191987615508879e-09, 1.337060731104871e-12
0, 39, 3, 1.907289970404236e-08, 2.315303620827694e-12
0, 39, 4, 2.805014709394982e-08, 3.251613741164271e-12
0, 39, 5, 5.495750077244566e-09, 9.641243886387798e-13
0, 39, 6, 1.268968752299315e-08, 2.17155661323284e-12
0, 39, 7, 1.092858248341599e-08, 1.754078031081551e-12
0, 39, 8, 1.197371002348291e-08, 1.737209565360833e-12
0, 39, 9, 2.973099810787971e-08, 4.356330492035982e-12
0, 40, 0, 6.697147725276409e-09, 1.234074158529206e-12
0, 40, 1, 1.387558423715518e-08, 2.356423279391924e-12
0, 40, 2, 1.180726094673901e-08, 1.851001311311034e-12
0, 40, 3, 3.970036743794481e-09, 7.345097447508677e-13
0, 40, 4, 4.958322641357427e-09, 9.545046281430311e-13
0, 40, 5, 1.359730905647893e-08, 2.250525493082916e-12
0, 40, 6, 9.645733101137921e-09, 1.726613180081106e-12
0, 40, 7, 1.418099149219643e-08, 2.146036896423029e-12
0, 40, 8, 2.763296702568141e-09, 6.351533238296082e-13
0, 40, 9, 3.286084293563363e-08, 4.430767144327654e-12
0, 41, 0, 2.874055482493532e-08, 5.535749737058828e-12
0, 41, 1, 5.368888000845118e-09, 8.249093342416131e-13
0, 41, 2, 1.831432605570171e-08, 2.277376476069683e-12
0, 41, 3, 1.16302256714107e-08, 1.884269137514434e-12
0, 41, 4, 6.93447477218001e-09, 1.328060547236676e-12
0, 41, 5, 6.948627007119512e-09, 1.120133144848878e-12
0, 41, 6, 1.106805225248308e-08, 1.798475849548397e-12
0, 41, 7, 1.418917161544186e-08, 2.207617385529889e-12
0, 41, 8, 1.08671907028679e-08, 1.722836692368845e-12
0, 41, 9, 5.938676217454031e-09, 1.221431638288216e-12
0, 42, 0, 9.167055559089476e-09, 1.961774125923968e-12
0, 42, 1, 1.88851547733293e-08, 2.680344583611248e-12
0, 42, 2, 2.0115580312563e-08, 2.417815324584943e-12
0, 42, 3, 1.635598856353226e-08, 2.448418344503711e-12
0, 42, 4, 7.647345867667354e-09, 1.528507200629301e-12
0, 42, 5, 2.932046383463671e-09, 5.96143234186242e-13
0, 42, 6, 2.218806294251863e-08, 3.917691972738516e-12
0, 42, 7, 1.57771360420611e-08, 2.016090952320455e-12
0, 42, 8, 3.256048231037312e-08, 5.372895978386526e-12
