# TOPAS Version: 3.7
# Parameter File: ReverseEngineerKernel.txt
# Results for scorer ReverseEngineerKernel
# Scored in component: Phantom
# X in 9 bins of 0.2 cm
# Y in 9 bins of 0.2 cm
# Z in 9 bins of 0.2 cm
# EnergyDeposit ( MeV ) : Sum   
0, 0, 0, 0
0, 0, 1, 0
0, 0, 2, 0
0, 0, 3, 0
0, 0, 4, 0
0, 0, 5, 0
0, 0, 6, 0
0, 0, 7, 0
0, 0, 8, 0
0, 1, 0, 0
0, 1, 1, 0
0, 1, 2, 0
0, 1, 3, 0
0, 1, 4, 0.01233935449272394
0, 1, 5, 0
0, 1, 6, 0
0, 1, 7, 0
0, 1, 8, 0
0, 2, 0, 0
0, 2, 1, 0
0, 2, 2, 0
0, 2, 3, 0
0, 2, 4, 0
0, 2, 5, 0.02206254005432129
0, 2, 6, 0
0, 2, 7, 0
0, 2, 8, 0
0, 3, 0, 0
0, 3, 1, 0
0, 3, 2, 0
0, 3, 3, 0
0, 3, 4, 0
0, 3, 5, 0
0, 3, 6, 0
0, 3, 7, 0
0, 3, 8, 0
0, 4, 0, 0.01475226972252131
0, 4, 1, 0
0, 4, 2, 0
0, 4, 3, 0
0, 4, 4, 0
0, 4, 5, 0
0, 4, 6, 0
0, 4, 7, 0
0, 4, 8, 0
0, 5, 0, 0
0, 5, 1, 0
0, 5, 2, 0
0, 5, 3, 0
0, 5, 4, 0
0, 5, 5, 0
0, 5, 6, 0.03458747267723083
0, 5, 7, 0
0, 5, 8, 0
0, 6, 0, 0
0, 6, 1, 0
0, 6, 2, 0
0, 6, 3, 0
0, 6, 4, 0
0, 6, 5, 0
0, 6, 6, 0
0, 6, 7, 0
0, 6, 8, 0
0, 7, 0, 0
0, 7, 1, 0
0, 7, 2, 0
0, 7, 3, 0
0, 7, 4, 0
0, 7, 5, 0
0, 7, 6, 0
0, 7, 7, 0
0, 7, 8, 0
0, 8, 0, 0
0, 8, 1, 0
0, 8, 2, 0
0, 8, 3, 0
0, 8, 4, 0
0, 8, 5, 0.01695768907666206
0, 8, 6, 0
0, 8, 7, 0
0, 8, 8, 0
1, 0, 0, 0
1, 0, 1, 0
1, 0, 2, 0
1, 0, 3, 0
1, 0, 4, 0
1, 0, 5, 0
1, 0, 6, 0
1, 0, 7, 0
1, 0, 8, 0
1, 1, 0, 0
1, 1, 1, 0
1, 1, 2, 0
1, 1, 3, 0
1, 1, 4, 0
1, 1, 5, 0
1, 1, 6, 0
1, 1, 7, 0
1, 1, 8, 0
1, 2, 0, 0
1, 2, 1, 0.0198242049664259
1, 2, 2, 0
1, 2, 3, 0
1, 2, 4, 0
1, 2, 5, 0
1, 2, 6, 0
1, 2, 7, 0
1, 2, 8, 0
1, 3, 0, 0
1, 3, 1, 0
1, 3, 2, 0
1, 3, 3, 0
1, 3, 4, 0
1, 3, 5, 0
1, 3, 6, 0
1, 3, 7, 0
1, 3, 8, 0
1, 4, 0, 0
1, 4, 1, 0
1, 4, 2, 0
1, 4, 3, 0
1, 4, 4, 0
1, 4, 5, 0.03084180131554604
1, 4, 6, 0
1, 4, 7, 0
1, 4, 8, 0
1, 5, 0, 0
1, 5, 1, 0
1, 5, 2, 0
1, 5, 3, 0
1, 5, 4, 0
1, 5, 5, 0
1, 5, 6, 0
1, 5, 7, 0
1, 5, 8, 0
1, 6, 0, 0
1, 6, 1, 0
1, 6, 2, 0
1, 6, 3, 0
1, 6, 4, 0
1, 6, 5, 0
1, 6, 6, 0.003608125727623701
1, 6, 7, 0
1, 6, 8, 0
1, 7, 0, 0
1, 7, 1, 0
1, 7, 2, 0
1, 7, 3, 0
1, 7, 4, 0
1, 7, 5, 0
1, 7, 6, 0
1, 7, 7, 0
1, 7, 8, 0
1, 8, 0, 0
1, 8, 1, 0
1, 8, 2, 0
1, 8, 3, 0
1, 8, 4, 0
1, 8, 5, 0
1, 8, 6, 0
1, 8, 7, 0
1, 8, 8, 0
2, 0, 0, 0
2, 0, 1, 0
2, 0, 2, 0
2, 0, 3, 0
2, 0, 4, 0
2, 0, 5, 0
2, 0, 6, 0
2, 0, 7, 0
2, 0, 8, 0
2, 1, 0, 0
2, 1, 1, 0
2, 1, 2, 0
2, 1, 3, 0
2, 1, 4, 0
2, 1, 5, 0
2, 1, 6, 0
2, 1, 7, 0
2, 1, 8, 0
2, 2, 0, 0
2, 2, 1, 0
2, 2, 2, 0
2, 2, 3, 0
2, 2, 4, 0
2, 2, 5, 0
2, 2, 6, 0
2, 2, 7, 0
2, 2, 8, 0
2, 3, 0, 0
2, 3, 1, 0
2, 3, 2, 0.0113030131906271
2, 3, 3, 0
2, 3, 4, 0
2, 3, 5, 0.01047734078019857
2, 3, 6, 0
2, 3, 7, 0
2, 3, 8, 0
2, 4, 0, 0
2, 4, 1, 0
2, 4, 2, 0
2, 4, 3, 0
2, 4, 4, 0.001483158324845135
2, 4, 5, 0.01352609973400831
2, 4, 6, 0
2, 4, 7, 0
2, 4, 8, 0
2, 5, 0, 0
2, 5, 1, 0
2, 5, 2, 0
2, 5, 3, 0
2, 5, 4, 0
2, 5, 5, 0
2, 5, 6, 0.01746062003076077
2, 5, 7, 0
2, 5, 8, 0
2, 6, 0, 0
2, 6, 1, 0
2, 6, 2, 0
2, 6, 3, 0
2, 6, 4, 0
2, 6, 5, 0
2, 6, 6, 0
2, 6, 7, 0
2, 6, 8, 0.0003073556581512094
2, 7, 0, 0
2, 7, 1, 0
2, 7, 2, 0
2, 7, 3, 0
2, 7, 4, 0
2, 7, 5, 0.01214406359940767
2, 7, 6, 0
2, 7, 7, 0
2, 7, 8, 0
2, 8, 0, 0
2, 8, 1, 0
2, 8, 2, 0
2, 8, 3, 0
2, 8, 4, 0
2, 8, 5, 0
2, 8, 6, 0
2, 8, 7, 0
2, 8, 8, 0
3, 0, 0, 0
3, 0, 1, 0
3, 0, 2, 0
3, 0, 3, 0
3, 0, 4, 0
3, 0, 5, 0
3, 0, 6, 0
3, 0, 7, 0
3, 0, 8, 0
3, 1, 0, 0
3, 1, 1, 0
3, 1, 2, 0
3, 1, 3, 0
3, 1, 4, 0
3, 1, 5, 0.0114179840311408
3, 1, 6, 0
3, 1, 7, 0
3, 1, 8, 0
3, 2, 0, 0
3, 2, 1, 0
3, 2, 2, 0
3, 2, 3, 0
3, 2, 4, 0
3, 2, 5, 0.02199076116085052
3, 2, 6, 0
3, 2, 7, 0
3, 2, 8, 0
3, 3, 0, 0
3, 3, 1, 0
3, 3, 2, 0
3, 3, 3, 0.02899918518960476
3, 3, 4, 0.0111692426726222
3, 3, 5, 0.02966715022921562
3, 3, 6, 0
3, 3, 7, 0
3, 3, 8, 0
3, 4, 0, 0
3, 4, 1, 0
3, 4, 2, 0.05758180469274521
3, 4, 3, 0
3, 4, 4, 12.02212715148926
3, 4, 5, 0.04860150068998337
3, 4, 6, 0.008547692559659481
3, 4, 7, 0
3, 4, 8, 0
3, 5, 0, 0
3, 5, 1, 0
3, 5, 2, 0
3, 5, 3, 0
3, 5, 4, 0.007200144231319427
3, 5, 5, 0.04124794900417328
3, 5, 6, 0
3, 5, 7, 0
3, 5, 8, 0
3, 6, 0, 0
3, 6, 1, 0
3, 6, 2, 0
3, 6, 3, 0
3, 6, 4, 0
3, 6, 5, 0
3, 6, 6, 0
3, 6, 7, 0
3, 6, 8, 0
3, 7, 0, 0
3, 7, 1, 0
3, 7, 2, 0
3, 7, 3, 0
3, 7, 4, 0
3, 7, 5, 0.02693552151322365
3, 7, 6, 0
3, 7, 7, 0
3, 7, 8, 0
3, 8, 0, 0
3, 8, 1, 0
3, 8, 2, 0
3, 8, 3, 0
3, 8, 4, 0
3, 8, 5, 0
3, 8, 6, 0
3, 8, 7, 0
3, 8, 8, 0
4, 0, 0, 0
4, 0, 1, 0
4, 0, 2, 0
4, 0, 3, 0
4, 0, 4, 0
4, 0, 5, 0
4, 0, 6, 0
4, 0, 7, 0
4, 0, 8, 0
4, 1, 0, 0.0254020169377327
4, 1, 1, 0
4, 1, 2, 0
4, 1, 3, 0
4, 1, 4, 0
4, 1, 5, 0.01609662361443043
4, 1, 6, 0
4, 1, 7, 0
4, 1, 8, 0
4, 2, 0, 0
4, 2, 1, 0
4, 2, 2, 0
4, 2, 3, 0
4, 2, 4, 0.01016621198505163
4, 2, 5, 0.0007120058871805668
4, 2, 6, 0
4, 2, 7, 0
4, 2, 8, 0
4, 3, 0, 0.0100136948749423
4, 3, 1, 0
4, 3, 2, 0.02835798263549805
4, 3, 3, 0
4, 3, 4, 10.45398139953613
4, 3, 5, 0.02127417176961899
4, 3, 6, 0
4, 3, 7, 0.02686966396868229
4, 3, 8, 0
4, 4, 0, 0
4, 4, 1, 0
4, 4, 2, 0.01456709485501051
4, 4, 3, 0.03683208674192429
4, 4, 4, 10700.44140625
4, 4, 5, 53.79788589477539
4, 4, 6, 0.001478836988098919
4, 4, 7, 0
4, 4, 8, 0
4, 5, 0, 0
4, 5, 1, 0
4, 5, 2, 0
4, 5, 3, 0.03098232299089432
4, 5, 4, 10.62867450714111
4, 5, 5, 0.0237750206142664
4, 5, 6, 0.009310411289334297
4, 5, 7, 0
4, 5, 8, 0
4, 6, 0, 0
4, 6, 1, 0
4, 6, 2, 0
4, 6, 3, 0
4, 6, 4, 0
4, 6, 5, 0
4, 6, 6, 0
4, 6, 7, 0
4, 6, 8, 0
4, 7, 0, 0
4, 7, 1, 0
4, 7, 2, 0
4, 7, 3, 0
4, 7, 4, 0
4, 7, 5, 0
4, 7, 6, 0
4, 7, 7, 0
4, 7, 8, 0
4, 8, 0, 0
4, 8, 1, 0
4, 8, 2, 0
4, 8, 3, 0
4, 8, 4, 0
4, 8, 5, 0
4, 8, 6, 0
4, 8, 7, 0
4, 8, 8, 0
5, 0, 0, 0
5, 0, 1, 0
5, 0, 2, 0
5, 0, 3, 0
5, 0, 4, 0
5, 0, 5, 0
5, 0, 6, 0
5, 0, 7, 0
5, 0, 8, 0
5, 1, 0, 0
5, 1, 1, 0
5, 1, 2, 0
5, 1, 3, 0
5, 1, 4, 0
5, 1, 5, 0
5, 1, 6, 0
5, 1, 7, 0
5, 1, 8, 0
5, 2, 0, 0
5, 2, 1, 0
5, 2, 2, 0.01432930864393711
5, 2, 3, 0
5, 2, 4, 0
5, 2, 5, 0.01711204275488853
5, 2, 6, 0
5, 2, 7, 0
5, 2, 8, 0
5, 3, 0, 0
5, 3, 1, 0
5, 3, 2, 0
5, 3, 3, 0.03122252970933914
5, 3, 4, 0.0102605726569891
5, 3, 5, 0
5, 3, 6, 0
5, 3, 7, 0
5, 3, 8, 0
5, 4, 0, 0
5, 4, 1, 0
5, 4, 2, 0.01174938771873713
5, 4, 3, 0.04091737791895866
5, 4, 4, 8.888036727905273
5, 4, 5, 0.01274677366018295
5, 4, 6, 0
5, 4, 7, 0
5, 4, 8, 0
5, 5, 0, 0
5, 5, 1, 0
5, 5, 2, 0
5, 5, 3, 0
5, 5, 4, 0.07096723467111588
5, 5, 5, 0.02355065196752548
5, 5, 6, 0.05206435546278954
5, 5, 7, 0
5, 5, 8, 0
5, 6, 0, 0
5, 6, 1, 0
5, 6, 2, 0
5, 6, 3, 0
5, 6, 4, 0
5, 6, 5, 0
5, 6, 6, 0.01500347722321749
5, 6, 7, 0
5, 6, 8, 0
5, 7, 0, 0
5, 7, 1, 0
5, 7, 2, 0
5, 7, 3, 0.01203331537544727
5, 7, 4, 0
5, 7, 5, 0
5, 7, 6, 0
5, 7, 7, 0
5, 7, 8, 0
5, 8, 0, 0
5, 8, 1, 0
5, 8, 2, 0
5, 8, 3, 0
5, 8, 4, 0
5, 8, 5, 0
5, 8, 6, 0
5, 8, 7, 0
5, 8, 8, 0
6, 0, 0, 0
6, 0, 1, 0
6, 0, 2, 0
6, 0, 3, 0
6, 0, 4, 0
6, 0, 5, 0
6, 0, 6, 0
6, 0, 7, 0
6, 0, 8, 0
6, 1, 0, 0
6, 1, 1, 0
6, 1, 2, 0
6, 1, 3, 0
6, 1, 4, 0
6, 1, 5, 0
6, 1, 6, 0
6, 1, 7, 0
6, 1, 8, 0
6, 2, 0, 0.005557451397180557
6, 2, 1, 0
6, 2, 2, 0
6, 2, 3, 0
6, 2, 4, 0
6, 2, 5, 0
6, 2, 6, 0
6, 2, 7, 0
6, 2, 8, 0
6, 3, 0, 0
6, 3, 1, 0
6, 3, 2, 0
6, 3, 3, 0.01669212803244591
6, 3, 4, 0.01621456071734428
6, 3, 5, 0
6, 3, 6, 0
6, 3, 7, 0
6, 3, 8, 0
6, 4, 0, 0
6, 4, 1, 0
6, 4, 2, 0
6, 4, 3, 0.001430338365025818
6, 4, 4, 0
6, 4, 5, 0
6, 4, 6, 0
6, 4, 7, 0
6, 4, 8, 0
6, 5, 0, 0
6, 5, 1, 0
6, 5, 2, 0
6, 5, 3, 0
6, 5, 4, 0
6, 5, 5, 0
6, 5, 6, 0
6, 5, 7, 0
6, 5, 8, 0
6, 6, 0, 0
6, 6, 1, 0
6, 6, 2, 0
6, 6, 3, 0
6, 6, 4, 0
6, 6, 5, 0
6, 6, 6, 0
6, 6, 7, 0
6, 6, 8, 0
6, 7, 0, 0
6, 7, 1, 0
6, 7, 2, 0
6, 7, 3, 0
6, 7, 4, 0
6, 7, 5, 0.015910305082798
6, 7, 6, 0
6, 7, 7, 0
6, 7, 8, 0
6, 8, 0, 0
6, 8, 1, 0
6, 8, 2, 0
6, 8, 3, 0
6, 8, 4, 0
6, 8, 5, 0.0001105536575778387
6, 8, 6, 0
6, 8, 7, 0
6, 8, 8, 0
7, 0, 0, 0
7, 0, 1, 0
7, 0, 2, 0
7, 0, 3, 0
7, 0, 4, 0
7, 0, 5, 0
7, 0, 6, 0
7, 0, 7, 0
7, 0, 8, 0
7, 1, 0, 0
7, 1, 1, 0
7, 1, 2, 0.02037106268107891
7, 1, 3, 0
7, 1, 4, 0
7, 1, 5, 0
7, 1, 6, 0
7, 1, 7, 0
7, 1, 8, 0
7, 2, 0, 0
7, 2, 1, 0
7, 2, 2, 0
7, 2, 3, 0
7, 2, 4, 0
7, 2, 5, 0
7, 2, 6, 0
7, 2, 7, 0
7, 2, 8, 0
7, 3, 0, 0
7, 3, 1, 0
7, 3, 2, 0.01971353590488434
7, 3, 3, 0.02244694530963898
7, 3, 4, 0
7, 3, 5, 0
7, 3, 6, 0
7, 3, 7, 0
7, 3, 8, 0
7, 4, 0, 0
7, 4, 1, 0
7, 4, 2, 0.02540335617959499
7, 4, 3, 0
7, 4, 4, 0
7, 4, 5, 0.02004926651716232
7, 4, 6, 0
7, 4, 7, 0
7, 4, 8, 0
7, 5, 0, 0
7, 5, 1, 0
7, 5, 2, 0
7, 5, 3, 0
7, 5, 4, 0
7, 5, 5, 0
7, 5, 6, 0.01020325161516666
7, 5, 7, 0
7, 5, 8, 0
7, 6, 0, 0
7, 6, 1, 0
7, 6, 2, 0
7, 6, 3, 0
7, 6, 4, 0
7, 6, 5, 0
7, 6, 6, 0
7, 6, 7, 0
7, 6, 8, 0
7, 7, 0, 0
7, 7, 1, 0
7, 7, 2, 0
7, 7, 3, 0
7, 7, 4, 0
7, 7, 5, 0
7, 7, 6, 0.01337284594774246
7, 7, 7, 0
